ENADE_ID;NU_ANO;CO_IES;CO_GRUPO;CO_MODALIDADE;TP_SEXO;PERIODO;NT_GER;NT_FG;NT_CE;CO_RS_I1;CO_RS_I2;QE_I06;QE_I08;QE_I09;QE_I10;QE_I23;QE_I25;QE_I26;QE_I27;CO_TURNO_GRADUACAO
504676;2017;1312;4006;1;M;;;;;;;B;B;E;E;D;G;H;6;4
504678;2017;1312;4006;1;M;;49.3;62.0;45.0;D;C;B;E;F;E;C;E;F;5;4
504681;2017;1312;4006;1;M;;41.9;22.5;48.3;C;C;C;B;F;E;B;E;F;6;4
504683;2017;1312;4006;1;M;;55.2;69.9;50.3;D;D;B;B;C;B;C;C;A;6;4
504687;2017;1312;4006;1;M;;51.5;39.3;55.6;C;E;B;A;A;E;C;A;A;6;4
504688;2017;1312;4006;1;M;;;;;;;A;A;F;E;B;B;F;6;4
504689;2017;1312;4006;1;M;;57.6;68.2;54.1;;;C;B;F;E;B;C;A;6;4
504693;2017;6;4006;1;M;;;;;;;C;C;D;E;A;A;A;5;4
504694;2017;6;4006;1;F;;35.9;48.1;31.8;D;D;A;A;B;B;A;H;I;7;4
504695;2017;6;4006;1;F;;49.5;65.9;44.0;C;D;D;C;C;D;B;H;C;6;2
504696;2017;6;4006;1;F;;51.3;55.0;50.1;C;D;B;D;C;A;E;A;F;6;2
504697;2017;6;4006;1;M;;63.8;58.7;65.5;C;D;B;C;D;C;E;E;F;6;4
504698;2017;6;4006;1;M;;72.3;45.0;81.4;D;C;B;B;C;A;C;A;F;5;2
504699;2017;6;4006;1;F;;49.7;64.5;44.7;C;D;B;C;C;A;D;A;C;6;4
504700;2017;6;4006;1;F;;59.1;58.6;59.3;C;D;A;C;B;A;E;E;I;3;2
504701;2017;6;4006;1;M;;58.4;72.4;53.7;C;C;B;B;B;A;E;H;F;6;4
504702;2017;6;4006;1;M;;64.7;68.3;63.5;C;D;B;D;E;E;C;E;F;5;4
504704;2017;6;4006;1;F;;60.2;57.1;61.2;D;D;D;B;B;A;E;A;F;2;4
504705;2017;6;4006;1;F;;52.7;60.0;50.3;B;D;B;C;C;D;D;A;C;5;4
504706;2017;6;4006;1;M;;72.5;55.1;78.3;C;C;B;C;F;E;C;E;C;5;2
504707;2017;6;4006;1;M;;63.6;69.4;61.7;C;C;B;C;E;E;B;E;F;6;4
504708;2017;6;4006;1;M;;;;;;;C;A;B;A;E;A;A;5;2
504709;2017;6;4006;1;M;;73.0;72.8;73.0;C;C;B;C;B;A;D;E;F;6;4
504710;2017;6;4006;1;M;;61.7;43.4;67.8;C;C;D;C;B;A;B;A;C;5;2
504711;2017;6;4006;1;M;;47.2;57.1;43.9;B;C;D;C;C;B;C;E;F;5;2
504712;2017;6;4006;1;F;;59.6;76.1;54.1;D;D;B;E;B;A;E;A;F;6;4
504713;2017;6;4006;1;M;;56.6;64.1;54.1;C;C;D;A;D;B;D;A;F;5;2
504714;2017;6;4006;1;M;;62.1;55.9;64.2;B;C;B;E;B;B;C;E;A;1;2
504715;2017;6;4006;1;F;;55.0;61.5;52.8;A;B;B;C;C;E;E;E;A;6;2
504716;2017;6;4006;1;F;;65.7;62.4;66.8;C;D;C;B;C;A;E;H;A;4;4
504717;2017;6;4006;1;M;;70.1;70.4;70.0;C;E;B;C;A;A;C;H;F;5;2
504718;2017;6;4006;1;M;;52.9;57.7;51.3;C;C;D;A;A;A;C;A;A;6;2
504719;2017;2365;4006;1;M;;51.3;66.1;46.3;D;D;B;B;B;A;B;A;F;4;4
504720;2017;2365;4006;1;F;;70.0;78.9;67.0;C;C;D;A;C;A;B;E;F;5;4
504721;2017;2365;4006;1;M;;41.6;34.4;44.0;C;D;A;B;C;A;B;E;F;5;4
504722;2017;2365;4006;1;M;;70.2;82.7;66.0;C;D;C;C;C;E;C;A;F;5;4
504723;2017;2365;4006;1;F;;42.2;48.3;40.2;;;C;D;E;D;B;E;F;5;4
504724;2017;2365;4006;1;M;;50.2;42.4;52.8;E;E;A;B;C;E;E;H;F;6;4
504725;2017;2365;4006;1;M;;35.9;50.7;30.9;B;D;B;C;B;A;C;E;F;6;4
504726;2017;2365;4006;1;M;;51.0;72.8;43.7;D;C;B;B;D;E;B;A;H;5;4
504727;2017;2365;4006;1;M;;;;;;;B;B;C;E;B;C;A;4;4
504728;2017;2365;4006;1;M;;55.3;52.7;56.1;C;C;B;B;C;E;B;E;F;6;4
504729;2017;2365;4006;1;M;;43.9;43.4;44.0;C;D;B;C;B;A;A;E;F;6;4
504730;2017;2365;4006;1;M;;44.8;23.2;52.0;C;C;C;C;C;E;A;A;F;5;4
504731;2017;2365;4006;1;M;;23.0;22.5;23.2;C;D;B;D;C;E;B;A;F;5;4
504732;2017;2365;4006;1;F;;34.8;28.7;36.8;C;C;B;B;C;E;E;A;F;6;4
504733;2017;2365;4006;1;M;;70.3;57.8;74.5;C;C;C;C;F;E;D;E;F;6;4
504734;2017;2365;4006;1;M;;47.5;62.4;42.5;C;C;B;F;C;E;B;E;F;6;4
504735;2017;2365;4006;1;F;;41.7;47.5;39.7;B;B;B;F;B;A;A;B;F;5;4
504736;2017;2365;4006;1;M;;42.2;52.8;38.7;B;C;B;E;C;E;B;G;C;6;4
504737;2017;2365;4006;1;F;;37.9;35.5;38.7;C;C;B;B;C;E;B;E;F;6;4
504738;2017;2365;4006;1;M;;43.1;48.9;41.2;D;C;A;C;D;E;C;C;F;5;4
504739;2017;2365;4006;1;M;;57.0;70.9;52.3;C;C;B;C;E;E;C;E;H;5;4
504740;2017;2365;4006;1;M;;33.2;25.5;35.8;C;C;A;A;C;B;C;E;I;6;4
504741;2017;2365;4006;1;M;;61.1;61.5;61.0;B;C;B;E;D;E;C;E;I;6;4
504742;2017;2365;4006;1;M;;56.9;63.5;54.7;C;C;B;E;C;E;B;H;F;3;4
504743;2017;2365;4006;1;F;;30.7;41.7;27.0;C;D;C;C;B;A;B;E;B;5;4
504744;2017;2132;4006;1;M;;32.2;59.2;23.2;A;A;A;A;C;E;B;E;G;6;4
504746;2017;2132;4006;1;M;;35.1;40.2;33.4;C;C;C;A;F;E;D;E;F;6;4
504747;2017;2132;4006;1;M;;31.9;35.0;30.9;D;E;A;B;A;A;C;E;I;6;4
504748;2017;2132;4006;1;M;;37.6;41.3;36.3;C;D;A;B;C;E;B;E;F;6;4
504749;2017;2132;4006;1;M;;;;;;;A;E;B;A;C;E;G;6;4
504751;2017;2132;4006;1;M;;32.8;50.1;27.0;C;D;C;E;E;B;D;E;C;6;4
504753;2017;2132;4006;1;M;;32.8;28.1;34.4;C;D;B;A;F;E;C;H;F;6;4
504754;2017;2132;4006;1;M;;20.1;7.0;24.5;C;C;B;B;E;E;B;A;F;6;4
504755;2017;2132;4006;1;M;;;;;;;B;A;C;D;C;E;F;6;4
504756;2017;2132;4006;1;M;;34.3;40.1;32.4;C;C;B;A;E;E;B;A;F;6;4
504757;2017;2132;4006;1;M;;30.7;30.0;30.9;C;C;C;A;F;D;B;E;E;6;4
504758;2017;2132;4006;1;F;;55.5;25.9;65.3;C;C;B;E;E;E;D;E;F;6;4
504759;2017;2132;4006;1;F;;27.8;30.2;27.0;C;C;B;B;A;A;A;B;C;6;4
504761;2017;2132;4006;1;F;;25.1;42.6;19.3;D;C;D;A;B;A;C;A;F;6;4
504762;2017;2132;4006;1;M;;44.4;53.3;41.4;A;A;B;D;A;C;B;A;E;6;4
504763;2017;2132;4006;1;F;;31.3;55.4;23.2;C;B;D;A;A;A;C;E;F;5;4
504764;2017;2132;4006;1;M;;41.6;51.5;38.3;C;C;B;A;C;D;B;E;C;6;4
504765;2017;2132;4006;1;M;;37.5;33.8;38.7;C;C;C;D;E;E;B;E;F;5;4
504766;2017;2132;4006;1;M;;29.1;23.5;30.9;C;C;B;C;D;C;C;A;F;6;4
504767;2017;2132;4006;1;M;;32.6;41.0;29.8;C;D;B;A;C;D;B;A;F;6;4
504768;2017;2132;4006;1;M;;41.1;55.1;36.4;C;B;C;B;C;A;C;C;F;6;4
504770;2017;2132;4006;1;F;;52.9;61.1;50.2;C;C;B;A;F;E;D;E;H;6;4
504771;2017;2132;4006;1;M;;;;;;;B;A;B;A;C;A;F;6;4
504772;2017;2132;4006;1;M;;31.8;34.5;30.9;D;D;B;B;E;E;C;A;F;6;4
504773;2017;1046;4006;1;M;;45.3;49.1;44.0;D;C;C;C;C;B;E;C;F;6;4
504774;2017;1046;4006;1;M;;41.7;69.1;32.5;D;D;C;C;F;E;D;E;H;6;4
504775;2017;1046;4006;1;F;;51.3;62.6;47.5;C;C;A;B;C;E;E;A;F;6;4
504777;2017;648;4006;1;M;;48.6;46.3;49.3;D;D;A;C;F;E;C;C;F;6;4
504778;2017;648;4006;1;M;;20.2;34.4;15.5;C;C;B;B;A;A;C;E;E;5;4
504779;2017;648;4006;1;M;;25.5;21.1;27.0;E;D;B;D;D;E;A;B;B;6;4
504780;2017;554;4006;1;M;;43.9;48.0;42.5;C;D;C;B;C;E;B;E;E;5;4
504781;2017;554;4006;1;M;;44.8;51.5;42.5;C;C;B;C;C;A;B;H;B;4;4
504782;2017;554;4006;1;M;;48.5;55.0;46.3;C;D;B;B;E;E;B;A;C;6;4
504783;2017;554;4006;1;M;;28.8;22.5;30.9;D;C;B;C;C;A;B;E;B;4;4
504784;2017;554;4006;1;M;;35.9;22.5;40.3;C;C;B;A;E;E;C;E;C;6;4
504785;2017;554;4006;1;M;;60.8;52.0;63.7;D;D;B;A;E;E;B;H;B;3;4
504786;2017;554;4006;1;M;;23.5;44.4;16.5;C;C;B;B;C;C;C;C;I;4;4
504787;2017;554;4006;1;M;;40.3;44.0;39.0;D;C;B;C;D;E;B;E;C;5;4
504788;2017;554;4006;1;M;;50.6;59.6;47.6;D;C;B;B;B;A;B;A;B;5;4
504789;2017;554;4006;1;M;;22.0;18.4;23.2;C;D;B;B;A;D;A;E;C;4;4
504790;2017;3495;4006;1;M;;32.1;35.8;30.9;C;C;C;C;C;A;C;C;E;6;4
504791;2017;3495;4006;1;M;;47.9;57.4;44.7;C;C;B;E;C;E;E;H;D;5;4
504792;2017;3495;4006;1;M;;26.8;46.1;20.3;C;C;A;A;D;B;D;A;H;6;4
504793;2017;3495;4006;1;M;;38.0;50.2;33.9;C;D;A;B;D;E;D;A;F;6;4
504794;2017;3495;4006;1;M;;44.6;51.8;42.2;D;E;B;A;C;E;C;A;C;6;4
504796;2017;3495;4006;1;F;;25.8;45.1;19.3;C;C;C;C;C;E;D;A;C;4;4
504797;2017;3495;4006;1;M;;37.8;46.9;34.8;D;D;B;E;C;E;A;B;C;6;4
504798;2017;3495;4006;1;M;;18.6;35.2;13.1;C;D;B;E;D;E;B;A;E;6;4
504799;2017;3495;4006;1;M;;22.1;35.4;17.7;E;E;B;D;D;D;B;G;C;6;4
504800;2017;3495;4006;1;M;;28.8;45.6;23.2;D;C;B;C;B;A;B;A;C;6;4
504801;2017;3495;4006;1;M;;42.9;28.3;47.8;C;B;B;D;B;B;B;B;E;6;4
504803;2017;3495;4006;1;M;;31.2;55.3;23.2;C;D;A;D;D;E;B;A;B;6;4
504804;2017;3495;4006;1;M;;40.4;52.8;36.3;D;D;B;A;B;A;B;A;E;6;4
504805;2017;1036;4006;1;M;;43.3;61.3;37.3;C;C;B;C;B;A;B;H;C;6;4
504806;2017;1036;4006;1;M;;51.8;79.5;42.5;B;E;A;A;D;E;B;A;A;6;4
504807;2017;1036;4006;1;M;;18.2;15.0;19.3;C;D;B;C;E;C;B;E;B;6;4
504808;2017;1036;4006;1;M;;47.5;44.3;48.6;D;*;B;B;C;E;C;H;A;6;4
504809;2017;1036;4006;1;M;;;;;;;D;C;B;A;C;C;A;5;4
504810;2017;1036;4006;1;M;;24.0;49.3;15.5;B;C;B;B;E;D;B;A;F;6;4
504811;2017;1036;4006;1;M;;36.2;52.1;30.9;C;C;A;A;C;E;B;A;A;6;4
504812;2017;1036;4006;1;M;;50.4;50.8;50.2;C;C;D;B;D;C;D;C;A;6;4
504813;2017;1036;4006;1;M;;75.5;72.8;76.4;D;D;D;C;C;A;E;E;F;6;4
504816;2017;1036;4006;1;M;;27.6;47.0;21.1;C;D;B;E;D;A;C;E;C;5;4
504817;2017;1036;4006;1;M;;38.9;56.4;33.0;D;D;B;D;D;D;B;H;E;6;4
504818;2017;1036;4006;1;M;;55.2;80.4;46.8;C;D;C;D;F;E;A;E;C;6;4
504819;2017;1036;4006;1;M;;42.6;52.1;39.4;C;D;B;D;C;E;B;A;A;6;4
504820;2017;1036;4006;1;F;;46.5;62.2;41.2;C;C;B;B;C;B;D;H;C;6;4
504821;2017;1036;4006;1;M;;57.2;53.4;58.5;C;C;D;C;B;A;E;E;F;6;4
504822;2017;1036;4006;1;M;;35.0;53.1;29.0;C;C;B;C;C;E;B;A;C;5;4
504823;2017;1036;4006;1;M;;;;;;;D;C;D;E;C;E;C;6;4
504824;2017;1036;4006;1;M;;47.0;57.9;43.3;C;C;B;B;B;A;C;H;E;6;4
504825;2017;1036;4006;1;M;;48.1;60.3;44.0;D;D;C;E;F;E;E;E;A;6;4
504827;2017;1036;4006;1;M;;51.6;67.6;46.3;C;C;D;C;C;A;E;A;A;6;4
504828;2017;1036;4006;1;M;;51.7;42.5;54.7;D;C;B;C;D;E;B;C;C;6;4
504829;2017;1036;4006;1;M;;;;;;;A;A;D;D;C;H;A;5;4
504830;2017;1036;4006;1;F;;44.9;40.6;46.3;D;C;B;B;B;B;C;H;I;6;4
504831;2017;1036;4006;1;M;;58.9;65.9;56.6;C;C;B;C;A;A;B;E;C;6;4
504832;2017;1036;4006;1;M;;52.8;56.5;51.6;C;C;B;C;C;E;C;E;E;6;4
504833;2017;1036;4006;1;M;;52.7;51.6;53.0;C;D;C;D;F;E;B;A;A;6;4
504834;2017;1036;4006;1;M;;36.8;66.2;27.0;D;D;D;B;C;E;C;E;A;6;4
504835;2017;1036;4006;1;M;;;;;;;B;C;C;C;C;C;F;6;4
504836;2017;1036;4006;1;M;;29.6;37.5;27.0;C;C;B;D;E;E;B;H;C;6;4
504837;2017;1036;4006;1;M;;41.1;67.3;32.4;D;D;B;D;E;E;C;A;C;6;4
504838;2017;1036;4006;1;M;;22.4;31.8;19.3;A;C;B;A;C;E;C;E;A;6;4
504839;2017;1036;4006;1;M;;43.8;47.7;42.5;C;D;B;C;E;E;D;E;A;6;4
504840;2017;1036;4006;1;M;;53.0;63.1;49.6;C;D;B;B;B;A;B;H;C;3;4
504842;2017;1036;4006;1;M;;35.4;48.8;30.9;C;D;B;D;D;E;C;C;C;4;4
504843;2017;1988;4006;1;M;;48.4;51.2;47.5;C;C;B;C;D;E;C;A;F;6;4
504844;2017;1988;4006;1;M;;;;;;;C;B;C;E;E;E;F;6;4
504845;2017;1988;4006;1;M;;46.3;48.6;45.5;C;C;C;D;B;E;D;E;F;6;4
504846;2017;1988;4006;1;M;;47.6;69.3;40.3;D;C;B;B;E;E;C;A;F;6;4
504847;2017;1988;4006;1;M;;56.1;82.1;47.4;C;C;B;B;D;E;B;E;F;5;4
504848;2017;1988;4006;1;M;;45.7;43.4;46.5;;;C;C;D;D;E;C;F;6;4
504849;2017;1988;4006;1;M;;45.7;45.7;45.7;E;E;B;C;F;E;D;C;F;6;4
504850;2017;1988;4006;1;M;;41.3;51.6;37.8;E;D;B;C;E;E;B;A;F;6;4
504851;2017;1988;4006;1;F;;;;;;;A;B;C;D;A;C;H;5;4
504852;2017;1988;4006;1;M;;57.5;72.0;52.7;D;D;B;D;E;D;C;E;F;5;4
504853;2017;1988;4006;1;M;;51.8;37.5;56.6;C;C;C;B;F;E;B;A;I;6;4
504854;2017;1988;4006;1;M;;35.7;38.3;34.8;C;C;B;F;D;E;C;E;F;6;4
504855;2017;1988;4006;1;M;;46.0;68.0;38.7;C;D;A;B;D;C;C;C;F;6;4
504856;2017;1988;4006;1;M;;50.9;18.3;61.8;C;D;B;F;D;E;E;E;F;6;4
504857;2017;1988;4006;1;M;;54.9;70.9;49.5;D;D;A;D;D;E;E;A;F;5;4
504858;2017;1988;4006;1;M;;;;;;;A;B;D;E;B;E;F;6;4
504859;2017;1988;4006;1;M;;39.8;35.1;41.4;D;D;A;C;D;E;C;A;F;5;4
504860;2017;1988;4006;1;M;;52.4;60.3;49.7;C;C;C;C;C;E;C;A;F;6;4
504861;2017;1988;4006;1;F;;64.4;66.9;63.5;D;D;A;B;F;E;C;H;I;6;4
504862;2017;1988;4006;1;M;;46.1;52.8;43.9;C;D;B;C;C;E;B;E;F;6;4
504863;2017;3657;4006;1;M;;20.5;19.5;20.8;C;D;B;D;C;D;C;E;B;6;4
504864;2017;3657;4006;1;M;;32.7;22.0;36.3;D;D;B;D;C;E;B;E;E;6;4
504865;2017;3657;4006;1;M;;22.4;31.5;19.3;D;C;B;B;B;A;C;E;B;5;4
504866;2017;3657;4006;1;M;;38.7;62.1;30.9;C;C;A;A;A;A;B;H;I;4;4
504867;2017;3657;4006;1;M;;15.3;33.5;9.2;D;C;D;A;C;E;C;E;B;5;4
504868;2017;3657;4006;1;M;;34.6;48.2;30.0;D;D;B;B;C;E;E;E;B;6;4
504869;2017;3657;4006;1;M;;40.9;38.4;41.7;C;C;B;A;C;B;C;E;E;6;4
504870;2017;3657;4006;1;M;;53.4;42.4;57.1;D;D;B;A;C;D;A;H;B;5;4
504871;2017;3657;4006;1;M;;25.8;22.2;27.0;D;C;A;A;B;A;C;B;I;6;4
504872;2017;3657;4006;1;M;;16.4;37.9;9.2;C;C;B;A;A;A;E;E;B;6;4
504873;2017;3657;4006;1;M;;47.1;45.0;47.8;D;D;D;A;D;E;B;E;B;5;4
504874;2017;3657;4006;1;M;;49.9;62.9;45.5;B;D;B;E;C;B;E;E;I;6;4
504875;2017;3657;4006;1;M;;21.2;41.0;14.6;D;D;B;C;C;D;A;E;G;6;4
504876;2017;3657;4006;1;M;;35.3;48.3;30.9;D;D;B;A;B;A;C;A;B;4;4
504877;2017;3657;4006;1;M;;19.4;31.0;15.5;D;C;A;A;D;E;B;A;E;4;4
504878;2017;3657;4006;1;M;;42.2;52.8;38.7;E;E;C;A;B;A;B;C;F;6;4
504879;2017;3657;4006;1;M;;25.9;22.5;27.0;D;D;B;C;C;A;B;E;B;6;4
504880;2017;3657;4006;1;M;;36.7;49.6;32.4;C;D;D;B;C;E;B;E;B;5;4
504881;2017;3657;4006;1;M;;29.2;35.8;27.0;E;E;A;B;C;E;C;A;F;5;4
504882;2017;3657;4006;1;M;;45.6;61.9;40.2;C;C;B;C;C;E;D;A;B;6;4
504883;2017;3657;4006;1;M;;27.3;39.7;23.2;D;C;B;B;E;D;E;E;F;5;4
504884;2017;3657;4006;1;M;;40.2;61.3;33.2;C;D;C;B;E;E;E;E;H;5;4
504885;2017;3657;4006;1;F;;39.3;41.0;38.7;D;C;A;A;B;A;C;H;F;5;4
504886;2017;3657;4006;1;M;;33.6;30.0;34.8;C;C;C;A;E;D;B;C;B;4;4
504887;2017;3657;4006;1;F;;31.0;42.9;27.0;;;C;A;C;E;B;A;B;6;4
504888;2017;3657;4006;1;M;;68.2;78.4;64.8;C;C;C;B;F;E;E;C;H;5;4
504889;2017;3657;4006;1;M;;43.6;45.8;42.9;D;D;D;C;B;A;D;E;B;5;4
504890;2017;3657;4006;1;M;;26.9;26.4;27.0;C;C;D;B;A;B;C;A;C;5;4
504891;2017;3657;4006;1;M;;28.3;43.5;23.2;C;E;A;B;D;E;C;A;F;6;4
504892;2017;3657;4006;1;M;;37.8;46.9;34.8;C;C;D;A;B;A;B;E;F;6;4
504893;2017;3657;4006;1;M;;48.6;53.4;47.0;D;D;C;D;E;E;B;E;B;6;4
504894;2017;3657;4006;1;F;;40.6;38.6;41.2;;;B;C;C;E;A;A;I;6;4
504895;2017;3657;4006;1;M;;52.9;50.8;53.6;B;B;A;E;C;B;B;E;C;6;4
504896;2017;3657;4006;1;M;;41.4;49.3;38.7;C;C;D;B;E;E;B;C;B;6;4
504897;2017;3657;4006;1;M;;;;;;;B;A;B;C;C;A;B;6;4
504898;2017;3657;4006;1;M;;9.6;15.3;7.7;B;C;A;E;C;E;B;E;B;6;4
504899;2017;3657;4006;1;M;;45.1;76.0;34.8;C;D;A;B;C;E;C;A;F;6;4
504900;2017;3657;4006;1;M;;21.2;15.0;23.2;D;C;C;C;D;D;B;C;F;6;4
504901;2017;3657;4006;1;M;;48.2;67.6;41.7;B;D;B;B;C;E;B;E;F;6;4
504902;2017;3657;4006;1;M;;35.2;59.6;27.0;D;C;C;B;C;E;B;E;B;3;4
504903;2017;3657;4006;1;F;;31.9;23.0;34.8;C;C;C;B;E;D;C;A;B;6;4
504906;2017;3657;4006;1;M;;33.6;41.8;30.9;D;C;B;B;C;C;C;A;B;4;4
504907;2017;3657;4006;1;M;;29.9;38.5;27.0;;;B;F;B;A;B;B;I;4;4
504909;2017;3657;4006;1;M;;29.6;37.5;27.0;C;D;C;A;F;E;D;A;B;6;4
504910;2017;3657;4006;1;M;;35.4;69.0;24.2;E;B;B;C;C;C;E;A;C;5;4
504913;2017;3657;4006;1;M;;39.9;55.0;34.8;C;C;C;C;D;E;B;A;B;6;4
504914;2017;4428;4006;1;F;;50.8;52.5;50.2;C;C;C;C;E;E;B;C;C;6;4
504915;2017;4428;4006;1;M;;73.3;64.2;76.3;C;C;B;D;C;A;C;E;A;5;4
504916;2017;4428;4006;1;M;;48.1;64.9;42.5;D;E;B;C;E;E;C;A;F;6;4
504917;2017;4428;4006;1;M;;52.9;63.8;49.3;C;D;B;B;C;A;B;H;A;6;4
504918;2017;4428;4006;1;M;;65.0;51.5;69.5;B;C;C;D;D;E;C;E;A;6;4
504919;2017;4428;4006;1;M;;;;;;;C;B;B;B;B;A;A;6;4
504921;2017;4428;4006;1;M;;68.6;88.0;62.1;D;C;A;E;E;E;B;E;A;6;4
504922;2017;4428;4006;1;F;;23.7;36.8;19.3;C;C;A;A;B;A;B;C;F;5;4
504923;2017;4428;4006;1;M;;36.1;66.5;26.0;E;E;B;A;C;C;B;E;F;5;4
504924;2017;4428;4006;1;M;;60.7;66.5;58.8;;;B;F;D;E;B;E;D;5;4
504925;2017;4428;4006;1;M;;71.8;85.1;67.3;C;D;C;D;F;E;B;A;F;6;4
504926;2017;4428;4006;1;M;;49.8;44.1;51.7;C;D;B;D;B;A;C;G;A;6;4
504927;2017;4428;4006;1;M;;41.4;61.2;34.8;D;D;C;B;F;D;B;A;A;6;4
504928;2017;4428;4006;1;M;;61.1;58.8;61.8;C;C;A;F;D;E;B;E;A;6;4
504929;2017;4428;4006;1;M;;58.9;82.1;51.2;C;D;C;C;F;E;B;A;A;5;4
504930;2017;4428;4006;1;M;;41.5;53.6;37.4;C;C;B;E;B;B;B;A;A;4;4
504931;2017;4428;4006;1;M;;52.5;54.8;51.7;D;C;B;C;E;E;B;E;A;6;4
504933;2017;4428;4006;1;F;;36.2;36.9;36.0;C;D;C;F;B;A;B;C;A;6;4
504934;2017;4428;4006;1;M;;56.4;66.3;53.1;C;D;C;C;F;E;D;A;D;6;4
504935;2017;4428;4006;1;F;;74.7;82.3;72.2;C;C;C;B;F;E;B;A;F;6;4
504936;2017;4428;4006;1;M;;43.7;28.3;48.8;C;C;A;B;E;E;E;E;A;6;4
504938;2017;4428;4006;1;M;;;;;;;C;D;E;E;A;E;A;3;4
504942;2017;4428;4006;1;F;;;;;;;B;A;F;A;B;A;F;5;4
504943;2017;18440;4006;1;F;;30.9;7.5;38.7;C;C;F;A;A;A;E;H;C;6;3
504944;2017;18440;4006;1;M;;59.4;69.3;56.1;C;D;A;C;B;A;E;E;C;5;3
504945;2017;18440;4006;1;F;;48.9;63.9;43.9;B;C;B;A;A;A;E;H;A;6;3
504946;2017;18440;4006;1;M;;50.6;54.4;49.3;E;E;A;A;C;E;B;E;A;3;3
504947;2017;18440;4006;1;M;;24.0;21.8;24.7;C;C;D;A;B;A;C;A;A;7;3
504948;2017;18440;4006;1;M;;42.3;53.1;38.7;C;D;B;A;A;A;C;B;A;5;3
504949;2017;18440;4006;1;M;;52.8;63.1;49.4;B;B;B;C;C;C;D;E;C;5;3
504950;2017;18440;4006;1;F;;24.0;15.0;27.0;C;C;F;A;A;A;E;E;A;5;3
504951;2017;18440;4006;1;M;;40.7;61.0;33.9;C;C;A;B;F;E;D;A;F;4;3
504952;2017;18440;4006;1;M;;27.0;46.9;20.3;D;E;F;B;A;A;C;A;A;5;3
504953;2017;18440;4006;1;F;;26.0;34.5;23.2;C;C;B;B;E;A;E;E;A;5;3
504954;2017;18440;4006;1;M;;65.9;74.6;63.0;C;C;B;E;C;C;C;H;I;6;3
504955;2017;18440;4006;1;F;;57.1;77.6;50.2;B;C;A;C;B;A;E;H;A;6;3
504956;2017;18440;4006;1;M;;41.4;61.2;34.8;D;C;B;B;B;A;E;C;A;5;3
504957;2017;18440;4006;1;M;;41.1;50.9;37.8;D;D;A;A;A;A;C;A;G;3;3
504958;2017;18440;4006;1;M;;30.7;41.9;27.0;C;C;D;B;C;B;B;E;A;4;3
504959;2017;18440;4006;1;F;;25.9;22.5;27.0;E;C;B;B;B;A;C;H;I;5;3
504960;2017;18440;4006;1;M;;;;;;;B;C;B;A;C;A;A;4;3
504961;2017;18440;4006;1;M;;55.0;69.4;50.2;C;D;B;D;B;A;B;A;C;6;3
504962;2017;18440;4006;1;F;;45.5;49.9;44.0;C;D;B;B;E;D;C;A;F;6;3
504963;2017;18440;4006;1;M;;41.3;37.5;42.5;D;D;A;C;D;E;B;E;A;5;3
504965;2017;18440;4006;1;M;;40.8;61.4;33.9;C;C;A;A;C;E;B;E;F;5;3
504966;2017;18440;4006;1;M;;52.0;63.5;48.1;B;C;D;A;A;A;B;A;A;4;3
504967;2017;18440;4006;1;M;;40.8;56.2;35.7;C;C;B;A;B;A;A;E;A;3;3
504968;2017;18440;4006;1;M;;49.8;60.4;46.3;C;D;B;C;C;E;C;E;I;5;3
504969;2017;18440;4006;1;M;;44.6;74.0;34.8;C;C;A;A;D;D;B;A;F;4;3
504970;2017;18440;4006;1;M;;25.7;56.4;15.5;D;D;B;C;C;E;D;E;F;5;3
504971;2017;18440;4006;1;M;;38.9;60.0;31.9;C;D;A;B;D;E;D;E;A;3;3
504972;2017;18440;4006;1;M;;33.6;30.0;34.8;D;D;B;A;B;A;C;H;G;3;3
504973;2017;18440;4006;1;M;;45.6;77.4;35.0;C;C;F;A;F;E;C;H;F;6;3
504974;2017;18440;4006;1;M;;29.6;37.5;27.0;C;C;B;E;C;E;B;E;C;4;3
504975;2017;18440;4006;1;F;;;;;;;C;B;C;B;A;G;A;3;3
504976;2017;18440;4006;1;M;;25.7;28.6;24.7;C;C;B;B;C;E;A;E;A;6;3
504977;2017;18440;4006;1;M;;40.8;53.7;36.5;C;D;A;A;E;E;C;E;G;4;3
504978;2017;18440;4006;1;F;;38.8;39.0;38.7;C;C;C;A;B;A;B;A;A;6;3
504979;2017;18440;4006;1;M;;50.5;63.1;46.3;C;C;B;D;D;E;B;A;A;4;3
504982;2017;18440;4006;1;M;;33.2;40.2;30.9;C;D;B;A;C;E;B;A;A;6;3
504983;2017;18440;4006;1;M;;;;;;;C;B;C;D;C;E;F;6;3
504984;2017;18440;4006;1;M;;48.2;70.1;40.9;A;C;C;D;F;E;D;E;A;5;3
504986;2017;18440;4006;1;M;;51.7;64.0;47.6;C;D;B;C;B;A;B;B;A;4;3
504987;2017;18440;4006;1;F;;36.5;48.9;32.4;B;C;;;;;;;;;3
504988;2017;18440;4006;1;M;;31.0;25.3;32.9;C;D;B;A;B;A;B;A;A;4;3
504989;2017;18440;4006;1;M;;33.8;30.7;34.8;C;C;B;A;B;A;B;C;F;6;3
504990;2017;18440;4006;1;M;;33.6;49.0;28.5;D;C;B;C;C;A;D;A;F;6;3
